"","RBD","NOM_RBD","MRUN","RUT_SOSTENEDOR","COD_REG_RBD","COD_COM_RBD","NOM_COM_RBD","DEPENDENCIA.x","RURAL_RBD","CONVENIO_PIE","LATITUD","LONGITUD","ORI_RELIGIOSA","PAGO_MATRICULA","PAGO_MENSUAL","NOMBRE_ACCESIBILIDAD.x","NECESIDAD_AVION","PROM_LECT","PROM_MAT","MAT_TOTAL","RED_DE_ESCUELAS_LIDERES.x","GRUPO","NUMERO_BENEFICIADOS","MONTO_SEP","Grupo","Matricula_Comuna","Matricula_Grupo","PAGO_MATRICULA_2","PAGO_MENSUAL_2","cluster.x","CodGrupo","cluster.y","NOMBRE_ACCESIBILIDAD.y","RED_DE_ESCUELAS_LIDERES.y","DEPENDENCIA.y","Monto_Escuela","MATRICULA_TOTAL","MONTO_ALUMNO","N_TOTAL_COLEGIOS","idGrupo"
"5572",9786,"ROSA MARCKMANN DE GONZALEZ",NA,79563200,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",1,-33.53479157,-70.65645729,"Otro","GRATUITO","$1.000 A $10.000","Accesible",0,NA,NA,587,0,"79563200",312,5589624.69,NA,23188,587,0,5000,"2","2-Accesible-0-Particular Subvencionado","2","Accesible",0,"Particular Subvencionado",27179668282.2612,186875,145443.040975311,294,14
"5573",9788,"ESCUELA PARTICULAR GRACIELA L.DE IBANEZ",NA,77694070,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",1,-33.5391701,-70.66773135,"Laica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,491,0,"77694070",377,6754129.83375,NA,23188,491,0,0,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"5574",9789,"ESCUELA PARTICULAR PABLO GOYENECHE IVER",23195127,NA,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",1,-33.53531386,-70.66809618,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,140,0,NA,123,2203602.04125,NA,23188,72111,0,0,"4","4-No Accesible-0-Particular Subvencionado","4","No Accesible",0,"Particular Subvencionado",1929872197.8825,9583,201384.973169415,36,48
"5575",9791,"ESCUELA PARTICULAR CHILDREN`S COLLEGE",NA,76375574,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.54517876,-70.6608223199999,"Laica","GRATUITO","$25.001 A $50.000","Accesible",0,NA,NA,66,0,"76375574",0,0,NA,23188,66,0,37500,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"5576",9796,"ESC. PART.ADVENTISTA BUENAVENTURA",NA,65102249,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",1,-33.50569594,-70.69472345,"Otro","GRATUITO","GRATUITO","Medianamente",0,252,238,717,0,"65102249",608,21785203.92,NA,10962,1884,0,0,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"5577",9797,"COLEGIO ADVENTISTA LA CISTERNA",NA,65102249,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.53763485,-70.6682878,"Otro","$1.000 A $10.000","$25.001 A $50.000","No Accesible",0,280,257,526,0,"65102249",210,7524494.775,NA,23188,1884,5000,37500,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"5578",9799,"COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ",NA,82882600,13,13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado","URBANO",1,-33.50108236,-70.68927348,"Católica","$1.000 A $10.000","$10.001 A $25.000","Accesible",0,267,263,2081,1,"FUNDACIÓN SECST - sociedad de escuelas católicas de santo tomas de aquino",1771,63456572.6025,"FUNDACIÓN SECST - sociedad de escuelas católicas de santo tomas de aquino",13788,9707,5000,17500,"1","1-Accesible-1-Particular Subvencionado","1","Accesible",1,"Particular Subvencionado",801219586.2675,12584,63669.7064738954,8,4
"5579",9800,"ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO",NA,82648400,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",0,-33.50679897,-70.6926526,"Laica","GRATUITO","$10.001 A $25.000","Medianamente",0,294,312,1175,0,"82648400",1024,36690869.76,NA,10962,19762,0,17500,"1","1-Medianamente-0-Particular Subvencionado","1","Medianamente",0,"Particular Subvencionado",17486806246.2125,125554,139277.173536586,86,6
"5580",9801,"COLEGIO POLIV. SAINT ORLAND",NA,76234740,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.52937619,-70.65171822,"Laica","GRATUITO","$1.000 A $10.000","No Accesible",0,239,236,658,0,"76234740",311,5571709.22625,NA,23188,658,0,5000,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"5581",9803,"ESCUELA PARTICULAR HISPANO AMERICANO",NA,76297745,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.55158877,-70.67012862,"Católica","GRATUITO","$10.001 A $25.000","Accesible",0,NA,NA,418,0,"76297745",192,3439769.04,NA,34116,418,0,17500,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"5582",9804,"ESCUELA PARTICULAR WALT DISNEY",NA,76071808,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.51617502,-70.66734188,"Católica","GRATUITO","$10.001 A $25.000","Medianamente",0,NA,NA,196,0,"76071808",161,2884389.66375,NA,23188,196,0,17500,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"5583",9805,"ESCUELA PARTICULAR CAMPANITA",NA,76159128,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.55942807,-70.66672459,"Católica","GRATUITO","$10.001 A $25.000","No Accesible",0,NA,NA,422,0,"76159128",195,3493515.43125,NA,34116,422,0,17500,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"5584",9807,"ESCUELA PARTICULAR LOCARNO",NA,76464336,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",1,-33.5179414,-70.66183225,"Católica","GRATUITO","GRATUITO","Accesible",0,NA,NA,99,0,"76464336",77,1379490.70875,NA,23188,99,0,0,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"5585",9808,"ESCUELA PARTICULAR GUIA ESTUDIANTIL",NA,76180487,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",1,-33.51833179,-70.65094544,"Laica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,295,0,"76180487",222,3977232.9525,NA,23188,295,0,0,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"5586",9809,"ESCUELA PARTICULAR SAINT PHILLIP OF NERY",NA,76127142,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.53058251,-70.67452823,"Católica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,186,0,"76127142",142,2543995.8525,NA,23188,406,0,0,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"5587",9810,"LICEO POLITECNICO PART.SAGRADO CORAZON",NA,65068370,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",0,-33.51482345,-70.68008078,"Católica","$1.000 A $10.000","$1.000 A $10.000","Accesible",0,224,241,854,0,"65068370",771,13812822.55125,NA,10962,1796,5000,5000,"2","2-Accesible-0-Particular Subvencionado","2","Accesible",0,"Particular Subvencionado",27179668282.2612,186875,145443.040975311,294,14
"5588",9811,"ESCUELA PART. REPUBLICA ALEMANIA FEDERAL",NA,72524100,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.53940233,-70.66693374,"Católica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,1587,0,"72524100",1348,24150045.135,NA,23188,1857,0,0,"1","1-Medianamente-0-Particular Subvencionado","1","Medianamente",0,"Particular Subvencionado",17486806246.2125,125554,139277.173536586,86,6
"5589",9816,"ESCUELA PARTICULAR STA.MARIA MAZZARELLO",NA,76165449,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.54918005,-70.65532033,"Católica","GRATUITO","$10.001 A $25.000","No Accesible",0,NA,NA,393,0,"76165449",0,0,NA,34116,393,0,17500,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"5590",9817,"COLEGIO PARTICULAR KENNEDY",NA,76047382,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",0,-33.53383924,-70.69819592,"Laica","GRATUITO","$10.001 A $25.000","Accesible",0,NA,NA,345,0,"76047382",187,6700383.4425,NA,10962,345,0,17500,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"5591",9824,"COMPLEJO EDUCACIONAL STELLA MARIS",NA,76131732,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",1,-33.55693659,-70.67449999,"Católica","$1.000 A $10.000","$25.001 A $50.000","Medianamente",0,257,259,769,0,"76131732",385,6897453.54375,NA,34116,769,5000,37500,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"5592",9826,"ESCUELA PARTICULAR LOS CAPULLITOS",22989438,NA,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.52586264,-70.65564073,"Laica","GRATUITO","$10.001 A $25.000","No Accesible",0,NA,NA,273,0,NA,0,0,NA,23188,72111,0,17500,"4","4-No Accesible-0-Particular Subvencionado","4","No Accesible",0,"Particular Subvencionado",1929872197.8825,9583,201384.973169415,36,48
"5593",9827,"COLEGIO IDOP LIMITADA",NA,77065730,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.54318865,-70.66151495,"Católica","GRATUITO","$25.001 A $50.000","Accesible",0,285,287,1095,0,"77065730",0,0,NA,23188,1095,0,37500,"5","5-Accesible-0-Particular Subvencionado","5","Accesible",0,"Particular Subvencionado",60509783144.6963,121149,499465.807763137,119,52
"5594",9828,"COLEGIO SOL DE CHILE",NA,76346560,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",0,-33.52923642,-70.69734098,"Laica","$10.001 A $25.000","$10.001 A $25.000","Medianamente",0,NA,NA,670,0,"76346560",406,7273678.2825,NA,10962,670,17500,17500,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"5595",9829,"COLEGIO MIGUEL DE CERVANTES",NA,76065547,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.5441277,-70.6558275,"Laica","GRATUITO","GRATUITO","No Accesible",0,226,225,498,0,"76065547",343,6145004.06625,NA,23188,498,0,0,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"5596",9830,"ESCUELA PARTICULAR SAN MARTIN DE PORRES",4251740,NA,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.54554385,-70.66336312,"Laica","GRATUITO","$1.000 A $10.000","Accesible",0,NA,NA,223,0,NA,0,0,NA,23188,72111,0,5000,"4","4-Accesible-0-Particular Subvencionado","4","Accesible",0,"Particular Subvencionado",2738290973.14375,10792,253733.4111512,37,44
"5597",9834,"COLEGIO POLITEC. MARIA GRISELDA VALLE S.",NA,78055910,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",1,-33.5730656,-70.66467134,"Laica","$1.000 A $10.000","$1.000 A $10.000","Medianamente",0,219,221,2208,0,"78055910",1423,50987409.8325,NA,34116,2208,5000,5000,"1","1-Medianamente-0-Particular Subvencionado","1","Medianamente",0,"Particular Subvencionado",17486806246.2125,125554,139277.173536586,86,6
"5598",9841,"ESCUELA PARTICULAR MIGUEL DE CERVANTES",NA,76164824,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.578723,-70.67261962,"Católica","GRATUITO","$1.000 A $10.000","No Accesible",0,224,228,957,0,"76164824",895,16034340.05625,NA,34116,957,0,5000,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"5599",9844,"COLEGIO EL ALMENDRO",NA,76165363,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.57619368,-70.66334217,"Católica","GRATUITO","$10.001 A $25.000","Accesible",0,251,260,900,0,"76165363",569,10193898.87375,NA,34116,900,0,17500,"2","2-Accesible-0-Particular Subvencionado","2","Accesible",0,"Particular Subvencionado",27179668282.2612,186875,145443.040975311,294,14
"5600",9845,"COLEGIO GRACE SCHOOL",NA,79681180,13,13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado","URBANO",0,-33.50157889,-70.68742747,"Laica","GRATUITO","GRATUITO","Medianamente",0,269,277,914,0,"79681180",794,28449756.435,NA,13788,914,0,0,"1","1-Medianamente-0-Particular Subvencionado","1","Medianamente",0,"Particular Subvencionado",17486806246.2125,125554,139277.173536586,86,6
"5601",9847,"ESCUELA PARTICULAR KAROL C.DE CRACOVIA",NA,76111328,13,13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado","URBANO",1,-33.50149347,-70.69304595,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,966,1,"76111328",896,32104511.04,NA,13788,966,0,0,"1","1-No Accesible-1-Particular Subvencionado","1","No Accesible",1,"Particular Subvencionado",667516679.1375,4958,134634.263642094,4,12
"5602",9850,"ESCUELA PARTICULAR LOS LAGOS CHILE",NA,76507843,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.54476588,-70.67765814,"Laica","GRATUITO","GRATUITO","Accesible",0,NA,NA,90,0,"76507843",81,1451152.56375,NA,34116,90,0,0,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"5603",9852,"ESCUELA PARTICULAR VILLA EL SOL",NA,76022968,13,13105,"EL BOSQUE","Particular Subvencionado","URBANO",0,-33.55477057,-70.67009858,"Laica","GRATUITO","$25.001 A $50.000","Medianamente",0,291,294,1456,0,"76022968",0,0,NA,34116,1456,0,37500,"5","5-Medianamente-0-Particular Subvencionado","5","Medianamente",0,"Particular Subvencionado",72007237941.6913,140308,513208.355487151,118,56
"5604",9853,"COLEGIO POLIV. SAINT TRINITY COLLEGE",NA,76112344,13,13116,"LO ESPEJO","Particular Subvencionado","URBANO",1,-33.52988953,-70.69000169,"Laica","$1.000 A $10.000","$1.000 A $10.000","No Accesible",0,234,212,644,0,"76112344",595,10659700.93125,NA,10962,644,5000,5000,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"5605",9855,"COLEGIO PRINCESS ANNE SCHOOL",NA,78011060,13,13109,"LA CISTERNA","Particular Pagado","URBANO",0,-33.520991,-70.66013,"Laica","MAS DE $100.000","MAS DE $100.000","Accesible",0,307,323,534,0,"78011060",0,0,NA,23188,534,1e+05,1e+05,"3","3-Accesible-0-Particular Pagado","3","Accesible",0,"Particular Pagado",17501012500,18401,951090.294005761,68,27
"5606",9859,"COLEGIO PARTICULAR VILLA JESUS",NA,79896130,13,13109,"LA CISTERNA","Particular Subvencionado","URBANO",0,-33.52135358,-70.65553564,"Católica","GRATUITO","$10.001 A $25.000","Medianamente",0,NA,NA,765,0,"79896130",315,5643371.08125,NA,23188,765,0,17500,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"5607",9860,"LICEO INDUSTRIAL DE ELECTROTECNIA RAMON B",NA,70417500,13,13109,"LA CISTERNA","Administración Delegada","URBANO",0,-33.52119803,-70.65822211,"Laica","$1.000 A $10.000","GRATUITO","No Accesible",0,280,281,756,0,"70417500",0,0,NA,23188,3550,5000,0,"5","5-No Accesible-0-Administración Delegada","5","No Accesible",0,"Administración Delegada",148250000,10354,14318.137917713,12,58
"5608",9861,"CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.47219812,-70.72080896,"Laica","$1.000 A $10.000","GRATUITO","Accesible",0,215,202,580,0,"69254300",493,8832323.62875,NA,20625,6347,5000,0,"2","2-Accesible-0-Municipal","2","Accesible",0,"Municipal",4266015740.69125,206556,20653.0710349312,397,13
"5609",9862,"LICEO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.46382007,-70.70144017,"Laica","GRATUITO","GRATUITO","Medianamente",0,233,225,409,0,"69254300",343,6145004.06625,NA,20625,6347,0,0,"2","2-Medianamente-0-Municipal","2","Medianamente",0,"Municipal",4794671239.00625,217202,22074.7103572078,418,17
"5610",9863,"LICEO SANTIAGO BUERAS Y AVARIA",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.50527427,-70.75174176,"Católica","GRATUITO","GRATUITO","No Accesible",0,239,243,790,0,"71309800",638,11430065.8725,NA,91448,18271,0,0,"2","2-No Accesible-0-Municipal","2","No Accesible",0,"Municipal",4756192501.35875,230084,20671.5482230783,432,21
"5611",9864,"LICEO JOSE IGNACIO ZENTENO",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.50340173,-70.76915488,"Laica","$1.000 A $10.000","GRATUITO","Accesible",0,195,217,624,0,"71309800",545,9763927.74375,NA,91448,18271,5000,0,"2","2-Accesible-0-Municipal","2","Accesible",0,"Municipal",4266015740.69125,206556,20653.0710349312,397,13
"5612",9865,"LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO",NA,69255000,13,13102,"CERRILLOS","Municipal","URBANO",1,-33.49895872,-70.73097771,"Laica","GRATUITO","GRATUITO","Medianamente",0,206,206,751,0,"69255000",382,6843707.1525,NA,11795,3604,0,0,"2","2-Medianamente-0-Municipal","2","Medianamente",0,"Municipal",4794671239.00625,217202,22074.7103572078,418,17
"5613",9866,"LICEO COMERCIAL B-72",NA,70729100,13,13106,"ESTACION CENTRAL","Administración Delegada","URBANO",0,-33.4642261,-70.70208185,"Laica","GRATUITO","GRATUITO","No Accesible",0,215,206,538,0,"70729100",0,0,NA,20625,538,0,0,"3","3-No Accesible-0-Administración Delegada","3","No Accesible",0,"Administración Delegada",4740000,2862,1656.18448637317,7,37
"5614",9867,"CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.50955924,-70.74725518,"Laica","GRATUITO","GRATUITO","Accesible",0,208,214,1074,1,"71309800",952,17055521.49,NA,91448,18271,0,0,"1","1-Accesible-1-Municipal","1","Accesible",1,"Municipal",74886638.475,2864,26147.5692999302,3,3
"5615",9869,"ESCUELA BASICA REPUBLICA DE FRANCIA",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.47615979,-70.7108755999999,"Laica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,225,0,"69254300",204,3654754.605,NA,20625,6347,0,0,"3","3-Medianamente-0-Municipal","3","Medianamente",0,"Municipal",1694925487.55125,100738,16825.0857427311,1118,32
"5616",9870,"ESCUELA BASICA CONDORES DE PLATA",NA,69255000,13,13102,"CERRILLOS","Municipal","URBANO",1,-33.49381185,-70.71815383,"Católica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,288,0,"69255000",246,8814408.165,NA,11795,3604,0,0,"2","2-No Accesible-0-Municipal","2","No Accesible",0,"Municipal",4756192501.35875,230084,20671.5482230783,432,21
"5617",9872,"ESCUELA BASICA PROF.RAMON DEL RIO",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.46603649,-70.70288555,"Católica","GRATUITO","GRATUITO","Accesible",0,NA,NA,327,0,"69254300",272,4873006.14,NA,20625,6347,0,0,"3","3-Accesible-0-Municipal","3","Accesible",0,"Municipal",1671461363.105,99590,16783.4256763229,1131,26
"5618",9873,"ESCUELA BASICA PACTO ANDINO",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.463514,-70.70920911,"Laica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,520,0,"69254300",419,7506579.31125,NA,20625,6347,0,0,"2","2-Medianamente-0-Municipal","2","Medianamente",0,"Municipal",4794671239.00625,217202,22074.7103572078,418,17
"5619",9874,"ESCUELA LOTHAR KOMMER BRUGER",NA,69255000,13,13102,"CERRILLOS","Municipal","URBANO",1,-33.50690488,-70.73412556,"Católica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,220,0,"69255000",203,3636839.14125,NA,11795,3604,0,0,"3","3-No Accesible-0-Municipal","3","No Accesible",0,"Municipal",1765725885.0225,101768,17350.5019753017,1112,38
"5620",9875,"ESCUELA CERRILLOS",NA,69255000,13,13102,"CERRILLOS","Municipal","URBANO",1,-33.49396474,-70.71027254,"Laica","GRATUITO","GRATUITO","Accesible",0,NA,NA,391,0,"69255000",334,5983764.8925,NA,11795,3604,0,0,"2","2-Accesible-0-Municipal","2","Accesible",0,"Municipal",4266015740.69125,206556,20653.0710349312,397,13
"5621",9876,"ESCUELA GENERAL SAN MARTIN",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.51040561,-70.76221241,"Laica","GRATUITO","GRATUITO","Medianamente",0,NA,NA,545,0,"71309800",479,8581507.13625,NA,91448,18271,0,0,"2","2-Medianamente-0-Municipal","2","Medianamente",0,"Municipal",4794671239.00625,217202,22074.7103572078,418,17
"5622",9877,"ESCUELA GENERAL OHIGGINS",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.50971551,-70.76308151,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,785,0,"71309800",392,7022861.79,NA,91448,18271,0,0,"2","2-No Accesible-0-Municipal","2","No Accesible",0,"Municipal",4756192501.35875,230084,20671.5482230783,432,21
"5623",9878,"ESCUELA PRESIDENTE RIESCO ERRAZURIZ",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.52620997,-70.75909153,"Laica","GRATUITO","SIN INFORMACION","Accesible",0,NA,NA,695,1,"71309800",580,10390968.975,NA,91448,18271,0,NA,"2","2-Accesible-1-Municipal","2","Accesible",1,"Municipal",121874520.59625,5725,21288.1258683406,8,15
"5624",9879,"ESCUELA BASICA",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.47361062,-70.70516895,"Laica","GRATUITO","GRATUITO","Medianamente",0,216,224,306,0,"69254300",274,4908837.0675,NA,20625,6347,0,0,"3","3-Medianamente-0-Municipal","3","Medianamente",0,"Municipal",1694925487.55125,100738,16825.0857427311,1118,32
"5625",9880,"ESCUELA BASICA JAPON",NA,69254300,13,13106,"ESTACION CENTRAL","Municipal","URBANO",1,-33.47358256,-70.70160736,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,269,0,"69254300",245,4389288.61875,NA,20625,6347,0,0,"3","3-No Accesible-0-Municipal","3","No Accesible",0,"Municipal",1765725885.0225,101768,17350.5019753017,1112,38
"5626",9881,"ESCUELA VICENTE REYES PALAZUELOS",NA,71309800,13,13119,"MAIPU","Municipal","URBANO",1,-33.51707669,-70.75083578,"Laica","GRATUITO","GRATUITO","Accesible",0,NA,NA,538,0,"71309800",465,8330690.64375,NA,91448,18271,0,0,"2","2-Accesible-0-Municipal","2","Accesible",0,"Municipal",4266015740.69125,206556,20653.0710349312,397,13
